epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
EPIC 220303276,2MASS J01181213+0242102,EPIC 220303276.01,WASP-118 b,19.550543,0.000000,01h18m12.13s,2.702824,0.000000,+02d42m10.2s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,1,8,,,,,,,,,,,,,,,,,,,,,,1.38,,,0,,,,,10.934,,0,11.621,0.108,0,11.009,0.107,0,,,,11.244,0.030,0,10.908,0.070,0,10.801,0.040,0,,,,10.087,0.026,0,9.847,0.023,0,9.788,0.021,0,9.749,0.022,0,9.783,0.020,0,9.765,0.052,0,8.399,,-1,0.612,0.152,0,0.240,0.035,0,0.059,0.031,0,0.299,0.033,0,,,4.04600500,0.00001900,-0.00001800,0,2457394.723010,0.000193,-0.000200,0,,,,,0.2054000,0.0004000,-0.0004000,0,,,,,0.0400,0.0400,-0.0300,0,,,,,8.03000,0.01000,-0.01000,0,1.070,0.110,-0.080,0,12.000,1.200,-0.900,0,,,,,1
EPIC 220725183,2MASS J01000980+1213003,EPIC 220725183.01,,15.040851,0.000000,01h00m09.80s,12.216743,0.000000,+12d13m00.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,1,8,,,,,,,,,,,,,,,,,,,,,,1.58,,,0,,,,,11.509,,0,12.255,0.270,0,11.570,0.183,0,,,,11.941,0.040,0,11.502,0.060,0,11.324,0.010,0,,,,10.431,0.022,0,10.173,0.032,0,10.062,0.021,0,10.027,0.023,0,10.063,0.021,0,9.996,0.059,0,8.305,,-1,0.685,0.326,0,0.258,0.039,0,0.111,0.038,0,0.369,0.031,0,,,2.31116200,0.00000400,-0.00000400,0,2457394.386350,0.000073,-0.000074,0,,,,,0.1679000,0.0000000,0.0000000,0,,,,,0.8800,0.0100,-0.0100,0,,,,,30.02000,0.72000,-0.60000,0,4.600,0.680,-0.550,0,51.600,7.600,-6.200,0,,,,,1
EPIC 220376054,2MASS J00593025+0413402,EPIC 220376054.01,K2-214 b,14.876077,0.000000,00h59m30.26s,4.227798,0.000000,+04d13m40.1s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,0,8,,,,,,,,,,,,,,,,,,,,,,1.29,,,0,,,,,11.597,,0,12.146,0.180,0,11.805,0.208,0,,,,12.025,0.050,0,11.446,0.200,0,11.414,0.130,0,,,,10.576,0.023,0,10.217,0.021,0,10.223,0.023,0,10.163,0.024,0,10.216,0.020,0,10.168,0.069,0,8.510,,-1,0.341,0.275,0,0.359,0.031,0,-0.006,0.031,0,0.353,0.032,0,,,8.59672400,0.00092400,-0.00080500,0,2457396.596700,0.003686,-0.004553,0,,,,,0.1554000,0.0058000,-0.0050000,0,,,,,0.4800,0.3100,-0.3300,0,,,,,1.75000,0.22000,-0.09000,0,0.220,0.040,-0.030,0,2.500,0.500,-0.300,0,,,,,1
EPIC 220621788,2MASS J00510476+0931003,EPIC 220621788.01,K2-220 b,12.769862,0.000000,00h51m04.77s,9.516806,0.000000,+09d31m00.5s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,0,8,,,,,,,,,,,,,,,,,,,,,,0.99,,,0,,,,,11.752,,0,12.656,0.030,0,11.890,0.020,0,,,,12.259,0.080,0,11.692,0.030,0,11.535,0.030,0,,,,10.582,0.027,0,10.230,0.022,0,10.161,0.021,0,10.118,0.022,0,10.158,0.020,0,10.125,0.066,0,9.091,,-1,0.766,0.036,0,0.352,0.035,0,0.069,0.030,0,0.421,0.034,0,,,13.68303800,0.00119600,-0.00121700,0,2457401.271570,0.003681,-0.003675,0,,,,,0.1300000,0.0046000,-0.0042000,0,,,,,0.4700,0.3000,-0.3200,0,,,,,2.13000,0.25000,-0.11000,0,0.210,0.040,-0.020,0,2.300,0.400,-0.200,0,,,,,1
EPIC 220674823,2MASS J00521914+1047409,EPIC 220674823.01,EPIC 220674823 b,13.079780,0.000000,00h52m19.15s,10.794699,0.000000,+10d47m40.9s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,0,8,,,,,,,,,,,,,,,,,,,,,,0.97,,,0,,,,,11.958,,0,12.577,0.258,0,12.102,0.212,0,,,,12.472,0.030,0,12.003,0.140,0,11.738,0.060,0,,,,10.770,0.023,0,10.454,0.026,0,10.344,0.021,0,10.299,0.023,0,10.355,0.021,0,10.380,0.091,0,8.423,,-1,0.475,0.334,0,0.316,0.035,0,0.110,0.033,0,0.426,0.031,0,,,0.57133600,0.00002000,-0.00002100,0,2457393.436770,0.001593,-0.001614,0,,,,,0.0604000,0.0029000,-0.0067000,0,,,,,0.4800,0.3800,-0.3300,0,,,,,1.74000,0.19000,-0.08000,0,0.160,0.030,-0.010,0,1.800,0.300,-0.100,0,,,,,1
EPIC 220674823,2MASS J00521914+1047409,EPIC 220674823.02,EPIC 220674823 c,13.079780,0.000000,00h52m19.15s,10.794699,0.000000,+10d47m40.9s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,0,8,,,,,,,,,,,,,,,,,,,,,,0.97,,,0,,,,,11.958,,0,12.577,0.258,0,12.102,0.212,0,,,,12.472,0.030,0,12.003,0.140,0,11.738,0.060,0,,,,10.770,0.023,0,10.454,0.026,0,10.344,0.021,0,10.299,0.023,0,10.355,0.021,0,10.380,0.091,0,8.423,,-1,0.475,0.334,0,0.316,0.035,0,0.110,0.033,0,0.426,0.031,0,,,13.33868700,0.00176900,-0.00174900,0,2457405.735160,0.004163,-0.004261,0,,,,,0.1433000,0.0075000,-0.0067000,0,,,,,0.4700,0.3200,-0.3200,0,,,,,2.65000,0.36000,-0.15000,0,0.250,0.040,-0.020,0,2.800,0.500,-0.200,0,,,,,1
EPIC 220481411,2MASS J00455526+0620490,EPIC 220481411.01,K2-216 b,11.480249,0.000000,00h45m55.26s,6.346971,0.000000,+06d20m49.1s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,,0,8,,,,,,,,,,,,,,,,,,,,,,0.71,,,0,,,,,12.100,,0,13.563,0.020,0,12.476,0.050,0,,,,13.043,0.030,0,12.015,0.050,0,11.696,0.010,0,,,,10.394,0.022,0,9.856,0.032,0,9.721,0.018,0,9.650,0.021,0,9.744,0.019,0,9.731,0.083,0,7.809,,-1,1.087,0.054,0,0.538,0.039,0,0.135,0.037,0,0.673,0.029,0,,,2.17476900,0.00007500,-0.00007700,0,2457394.042810,0.001668,-0.001600,0,,,,,0.0762000,0.0021000,-0.0021000,0,,,,,0.4900,0.3100,-0.3300,0,,,,,2.22000,0.29000,-0.12000,0,0.150,0.030,-0.030,0,1.700,0.300,-0.300,0,,,,,1
EPIC 201920032,2MASS J11362567+0745112,EPIC 201920032.01,,174.106903,0.000000,11h36m25.66s,7.753113,0.000000,+07d45m11.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,1,,,,,,,,,5631.00,67.00,-67.00,0,4.20,0.07,-0.07,0,,,,,,1.29,0.12,-0.12,0,,,,,12.890,,0,13.779,0.040,0,13.068,0.010,0,,,,13.369,0.060,0,12.816,0.050,0,12.685,0.010,0,,,,11.776,0.021,0,11.429,0.025,0,11.364,0.025,0,11.327,0.023,0,11.365,0.021,0,11.245,0.171,0,8.981,,-1,0.711,0.041,0,0.347,0.033,0,0.065,0.035,0,0.412,0.033,0,0.054,0,28.26920000,0.00460000,-0.00460000,0,2456833.204100,0.006300,-0.006300,0,,,,,0.1771000,0.0121000,-0.0121000,0,,,,,,,,,,,,,0.02360,0.00210,-0.00210,0,0.299,0.038,-0.038,0,3.350,0.430,-0.430,0,,,,,1
EPIC 201928106,2MASS J11233437+0756040,EPIC 201928106.01,,170.893234,0.000000,11h23m34.38s,7.934466,0.000000,+07d56m04.1s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,1,,,,,,,,,3671.00,118.00,-118.00,0,5.05,0.05,-0.05,0,,,,,,0.23,0.02,-0.02,0,,,,,16.733,,0,,,,,,,20.644,0.061,0,18.564,0.008,0,17.090,0.005,0,15.948,0.005,0,15.308,0.005,0,13.996,0.030,0,13.350,0.029,0,13.124,0.041,0,,,,,,,,,,,,,,,,0.646,0.042,0,0.226,0.050,0,0.872,0.051,0,1,0,1.19478000,0.00027000,-0.00027000,0,2456808.970000,0.110000,-0.110000,0,,,,,0.2960000,0.0500000,-0.0500000,0,,,,,,,,,,,,,0.06440,0.00160,-0.00160,0,0.147,0.013,-0.013,0,1.650,0.150,-0.150,0,,,,,1
EPIC 202059377,2MASS J06364422+2139056,EPIC 202059377.01,,99.184288,0.000000,06h36m44.23s,21.651569,0.000000,+21d39m05.6s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,7747.00,428.00,-428.00,0,4.08,0.14,-0.14,0,,,,,,1.93,0.39,-0.39,0,,,,,8.700,,0,,,,,,,,,,,,,,,,,,,,,,8.483,0.027,0,8.459,0.018,0,8.422,0.017,0,8.400,0.022,0,8.409,0.020,0,8.391,0.032,0,8.351,0.434,0,,,,0.024,0.032,0,0.037,0.025,0,0.061,0.032,0,1,0,1.57753000,0.00023000,-0.00023000,0,2456767.845700,0.003600,-0.003600,0,,,,,0.0000000,0.0000000,0.0000000,0,,,,,,,,,,,,,0.13000,0.05900,-0.05900,0,2.300,1.200,-1.200,0,26.000,13.000,-13.000,0,,,,,1
EPIC 202066537,2MASS J06570390+1837365,EPIC 202066537.01,,104.266029,0.000000,06h57m03.85s,18.626740,0.000000,+18d37m36.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,6599.00,281.00,-281.00,0,4.24,0.06,-0.06,0,,,,,,1.45,0.14,-0.14,0,,,,,14.800,,0,,,,,,,,,,,,,,,,,,,,,,13.740,0.032,0,13.580,0.044,0,13.578,0.043,0,13.272,0.024,0,13.344,0.033,0,12.445,,-1,8.627,,-1,,,,0.160,0.054,0,0.002,0.062,0,0.162,0.054,0,0.92,0,6.90487000,0.00035000,-0.00035000,0,2456768.191900,0.001200,-0.001200,0,,,,,0.1462000,0.0087000,-0.0087000,0,,,,,,,,,,,,,0.34000,0.21000,-0.21000,0,4.700,2.900,-2.900,0,53.000,33.000,-33.000,0,,,,,1
EPIC 202071289,2MASS J06204394+2454156,EPIC 202071289.01,,95.183090,0.000000,06h20m43.94s,24.904341,0.000000,+24d54m15.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,5529.00,200.00,-200.00,0,4.50,0.50,-0.50,0,,,,,,0.89,0.10,-0.10,0,,,,,11.000,,0,,,,,,,,,,,,,,,,,,,,,,9.698,0.020,0,9.364,0.020,0,9.259,0.017,0,9.237,0.024,0,9.251,0.020,0,9.162,0.033,0,8.829,0.473,0,,,,0.334,0.028,0,0.105,0.026,0,0.439,0.026,0,0.97,0,3.04622000,0.00030000,-0.00030000,0,2456768.262800,0.002300,-0.002300,0,,,,,0.1062000,0.0108000,-0.0108000,0,,,,,,,,,,,,,0.30000,0.28000,-0.28000,0,2.600,2.400,-2.400,0,29.000,27.000,-27.000,0,,,,,1
EPIC 202071401,2MASS J06413069+2055222,EPIC 202071401.01,,100.377968,0.000000,06h41m30.71s,20.922810,0.000000,+20d55m22.1s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,4863.00,248.00,-248.00,0,4.60,0.04,-0.04,0,,,,,,0.74,0.05,-0.05,0,,,,,12.900,,0,,,,,,,,,,,,,,,,,,,,,,10.784,0.026,0,10.208,0.036,0,10.107,0.030,0,,,,,,,,,,,,,,,,0.576,0.044,0,0.101,0.047,0,0.677,0.040,0,0.002,0,3.23670000,0.00110000,-0.00110000,0,2456769.001900,0.007700,-0.007700,0,,,,,0.0508000,0.0117000,-0.0117000,0,,,,,,,,,,,,,0.01960,0.00260,-0.00260,0,0.141,0.021,-0.021,0,1.580,0.240,-0.240,0,,,,,1
EPIC 202071645,2MASS J06310592+1742043,EPIC 202071645.01,,97.774719,0.000000,06h31m05.93s,17.701210,0.000000,+17d42m04.4s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,7498.00,152.00,-152.00,0,4.03,0.13,-0.13,0,,,,,,2.09,0.42,-0.42,0,,,,,10.400,,0,,,,,,,,,,,,,,,,,,,,,,9.958,0.018,0,9.962,0.019,0,9.856,0.018,0,9.815,0.023,0,9.820,0.020,0,9.770,0.055,0,8.076,,-1,,,,-0.004,0.026,0,0.106,0.026,0,0.102,0.025,0,1,0,23.77820000,0.00430000,-0.00430000,0,2456802.746200,0.003100,-0.003100,0,,,,,0.2113000,0.0242000,-0.0242000,0,,,,,,,,,,,,,0.44000,0.30000,-0.30000,0,8.700,6.200,-6.200,0,98.000,69.000,-69.000,0,,,,,1
EPIC 202083828,2MASS J06164957+2435470,EPIC 202083828.01,K2-26 b,94.206581,0.000000,06h16m49.58s,24.596411,0.000000,+24d35m47.1s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,3769.00,57.00,-57.00,0,4.75,0.03,-0.03,0,,,,,,0.51,0.03,-0.03,0,,,,,14.000,,0,,,,,,,,,,,,,,,,,,,,,,11.350,0.024,0,10.762,0.022,0,10.530,0.018,0,10.422,0.023,0,10.349,0.021,0,10.409,0.086,0,8.915,,-1,,,,0.588,0.033,0,0.232,0.028,0,0.820,0.030,0,0.00073,0,14.56620000,0.00190000,-0.00190000,0,2456775.166400,0.002700,-0.002700,0,,,,,0.1979000,0.0067000,-0.0067000,0,,,,,,,,,,,,,0.04590,0.00220,-0.00220,0,0.230,0.018,-0.018,0,2.580,0.200,-0.200,0,,,,,1
EPIC 202088212,2MASS J06223391+1444303,EPIC 202088212.01,,95.641296,0.000000,06h22m33.91s,14.741770,0.000000,+14d44m30.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,6302.00,260.00,-260.00,0,4.23,0.19,-0.19,0,,,,,,1.40,0.39,-0.39,0,,,,,11.600,,0,,,,,,,,,,,,,,,,,,,,,,10.524,0.022,0,10.246,0.022,0,10.201,0.018,0,10.135,0.023,0,10.178,0.021,0,10.065,0.067,0,8.224,,-1,,,,0.278,0.031,0,0.045,0.028,0,0.323,0.028,0,0.99,0,2.62077000,0.00012000,-0.00012000,0,2456769.677920,0.000960,-0.000960,0,,,,,0.0880000,0.0580000,-0.0580000,0,,,,,,,,,,,,,0.40000,0.25000,-0.25000,0,5.200,3.700,-3.700,0,58.000,41.000,-41.000,0,,,,,1
EPIC 202126849,2MASS J06393552+2528571,EPIC 202126849.01,,99.898003,0.000000,06h39m35.52s,25.482540,0.000000,+25d28m57.1s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,4441.00,143.00,-143.00,0,4.63,0.03,-0.03,0,,,,,,0.68,0.03,-0.03,0,,,,,13.600,,0,,,,,,,,,,,,,,,,,,,,,,11.145,0.027,0,10.487,0.029,0,10.326,0.019,0,10.282,0.024,0,10.342,0.021,0,10.195,0.088,0,8.677,,-1,,,,0.658,0.040,0,0.161,0.035,0,0.819,0.033,0,1,0,3.80001000,0.00018000,-0.00018000,0,2456770.486870,0.000920,-0.000920,0,,,,,0.0749200,0.0022500,-0.0022500,0,,,,,,,,,,,,,0.54000,0.30000,-0.30000,0,3.600,2.000,-2.000,0,40.000,22.000,-22.000,0,,,,,1
EPIC 202126852,2MASS J06432353+2715082,EPIC 202126852.01,HAT-P-56 b,100.848068,0.000000,06h43m23.54s,27.252291,0.000000,+27d15m08.2s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,6863.00,195.00,-195.00,0,4.08,0.16,-0.16,0,,,,,,1.88,0.44,-0.44,0,,,,,10.900,,0,,,,,,,,,,,,,,,,,,,,,,10.068,0.021,0,9.881,0.017,0,9.830,0.016,0,9.799,0.023,0,9.833,0.021,0,9.830,0.069,0,8.516,,-1,,,,0.187,0.027,0,0.051,0.023,0,0.238,0.026,0,0.65,0,2.79096300,0.00006800,-0.00006800,0,2456768.508990,0.000580,-0.000580,0,,,,,0.0958000,0.0108000,-0.0108000,0,,,,,,,,,,,,,0.08410,0.00980,-0.00980,0,1.520,0.400,-0.400,0,17.000,4.500,-4.500,0,,,,,1
EPIC 202126887,2MASS J06373133+2647115,EPIC 202126887.01,,99.380539,0.000000,06h37m31.33s,26.786551,0.000000,+26d47m11.6s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,6861.00,321.00,-321.00,0,4.11,0.17,-0.17,0,,,,,,1.79,0.47,-0.47,0,,,,,13.000,,0,,,,,,,,,,,,,,,,,,,,,,11.963,0.026,0,11.681,0.031,0,11.629,0.026,0,11.413,0.023,0,11.493,0.022,0,10.921,,-1,8.098,,-1,,,,0.282,0.040,0,0.052,0.040,0,0.334,0.037,0,0.99,0,12.86772000,0.00044000,-0.00044000,0,2456777.239450,0.000570,-0.000570,0,,,,,0.1283700,0.0018700,-0.0018700,0,,,,,,,,,,,,,0.38000,0.24000,-0.24000,0,6.300,4.400,-4.400,0,71.000,49.000,-49.000,0,,,,,1
EPIC 202126888,2MASS J06321140+2713111,EPIC 202126888.01,,98.047508,0.000000,06h32m11.40s,27.219780,0.000000,+27d13m11.2s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,0,,,,,,,,,3252.00,96.00,-96.00,0,5.08,0.17,-0.17,0,,,,,,0.21,0.08,-0.08,0,,,,,13.500,,0,,,,,,,,,,,,,,,,,,,,,,12.530,0.022,0,12.278,0.024,0,12.223,0.020,0,12.095,0.024,0,12.103,0.026,0,11.945,0.434,0,8.851,,-1,,,,0.252,0.033,0,0.055,0.031,0,0.307,0.030,0,1,0,1.84617000,0.00020000,-0.00020000,0,2456767.937600,0.002600,-0.002600,0,,,,,0.1250000,0.0079000,-0.0079000,0,,,,,,,,,,,,,0.09470,0.00590,-0.00590,0,0.191,0.074,-0.074,0,2.140,0.830,-0.830,0,,,,,1
EPIC 202565282,2MASS J16294225-2912062,EPIC 202565282.01,,247.426056,0.000000,16h29m42.25s,-29.201727,0.000000,-29d12m06.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,2,,,,,,,,,5200.00,693.00,-693.00,0,3.32,0.95,-0.95,0,,,,,,3.40,3.70,-3.70,0,,,,,15.112,,0,,,,,,,,,,,,,,,,,,,,,,12.782,0.027,0,12.163,0.026,0,11.899,0.026,0,11.741,0.023,0,11.698,0.022,0,11.506,0.233,0,8.995,,-1,,,,0.619,0.037,0,0.264,0.037,0,0.883,0.037,0,0.95,0,11.97495000,0.00027000,-0.00027000,0,2456900.749710,0.000980,-0.000980,0,,,,,0.2827500,0.0026300,-0.0026300,0,,,,,,,,,,,,,0.76000,0.18000,-0.18000,0,22.800,9.000,-9.000,0,256.000,101.000,-101.000,0,,,,,1
EPIC 202675839,2MASS J16152210-2846485,EPIC 202675839.01,,243.842102,0.000000,16h15m22.10s,-28.780161,0.000000,-28d46m48.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,2,,,,,,,,,5791.00,79.00,-79.00,0,4.00,0.05,-0.05,0,,,,,,1.89,0.18,-0.18,0,,,,,12.362,,0,13.561,0.020,0,12.661,0.010,0,,,,13.094,0.010,0,12.307,0.010,0,12.048,0.020,0,,,,10.929,0.021,0,10.598,0.026,0,10.490,0.025,0,10.386,0.023,0,10.444,0.022,0,10.446,0.089,0,8.084,,-1,0.900,0.022,0,0.331,0.033,0,0.108,0.036,0,0.439,0.033,0,0.19,0,15.47150000,0.00360000,-0.00360000,0,2456898.834700,0.008700,-0.008700,0,,,,,0.1512000,0.0233000,-0.0233000,0,,,,,,,,,,,,,0.04400,0.07500,-0.07500,0,0.820,0.500,-0.500,0,9.200,5.600,-5.600,0,,,,,1
EPIC 202900527,2MASS J16271467-2757252,EPIC 202900527.01,K2-51 b,246.811157,0.000000,16h27m14.68s,-27.957048,0.000000,-27d57m25.4s,FALSE POSITIVE,CONFIRMED,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,Planet refuted by Shporer et al. 2017,0,2,,,,,,,,,5452.00,85.00,-85.00,0,4.17,0.09,-0.09,0,,,,,,1.37,0.15,-0.15,0,,,,,12.303,,0,,,,,,,,,,,,,,,,,,,,,,10.686,0.023,0,10.225,0.024,0,10.030,0.019,0,9.912,0.023,0,9.954,0.021,0,9.697,0.088,0,8.241,,-1,,,,0.461,0.033,0,0.195,0.031,0,0.656,0.030,0,0.0013,0,13.01060000,0.00140000,-0.00140000,0,2456905.753100,0.003400,-0.003400,0,,,,,0.2146000,0.0067000,-0.0067000,0,,,,,,,,,,,,,0.08530,0.00490,-0.00490,0,1.150,0.150,-0.150,0,12.900,1.700,-1.700,0,,,,,1
EPIC 203294831,2MASS J15593100-2636154,EPIC 203294831.01,,239.879211,0.000000,15h59m31.01s,-26.604366,0.000000,-26d36m15.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,0,2,,,,,,,,,6842.00,573.00,-573.00,0,4.01,0.18,-0.18,0,,,,,,2.03,0.56,-0.56,0,,,,,11.571,,0,13.148,0.360,0,11.828,0.164,0,,,,,,,,,,,,,,,,10.948,0.023,0,10.710,0.023,0,10.586,0.019,0,10.568,0.023,0,10.579,0.020,0,10.565,0.086,0,9.031,,-1,1.320,0.396,0,0.238,0.033,0,0.124,0.030,0,0.362,0.030,0,0.79,0,1.85901700,0.00000980,-0.00000980,0,2456893.665740,0.000250,-0.000250,0,,,,,0.1339200,0.0012900,-0.0012900,0,,,,,,,,,,,,,0.28300,0.04500,-0.04500,0,5.700,1.800,-1.800,0,64.000,20.000,-20.000,0,,,,,1
EPIC 203485624,2MASS J16164129-2558498,EPIC 203485624.01,,244.172058,0.000000,16h16m41.29s,-25.980520,0.000000,-25d58m49.9s,FALSE POSITIVE,FALSE POSITIVE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJS..226....7C target=ref>Crossfield et al. 2016</a>,,1,2,,,,,,,,,6237.00,290.00,-290.00,0,3.85,0.11,-0.11,0,,,,,,2.31,0.70,-0.70,0,,,,,12.354,,0,13.590,0.043,0,12.761,0.031,0,,,,13.194,0.031,0,12.400,0.041,0,11.994,0.061,0,,,,10.381,0.024,0,9.987,0.024,0,9.828,0.021,0,9.739,0.024,0,9.674,0.021,0,9.740,0.065,0,8.647,,-1,0.829,0.053,0,0.394,0.034,0,0.159,0.032,0,0.553,0.032,0,1,0,0.84120200,0.00002600,-0.00002600,0,2456894.583700,0.001400,-0.001400,0,,,,,0.0000000,0.0000000,0.0000000,0,,,,,,,,,,,,,0.33300,0.02400,-0.02400,0,7.300,2.200,-2.200,0,82.000,25.000,-25.000,0,,,,,1
